WMC,class_BC,chemin,class,classe_LOC,classe_CLOC,classe_DC
252,0.001988605826077609,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\DefaultAxisEditor.java,,443,222,0.5011286681715575
105,0.003678724708767627,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\DefaultChartEditor.java,,233,90,0.38626609442060084
18,0.04597701149425287,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\DefaultChartEditorFactory.java,DefaultChartEditorFactory,58,48,0.8275862068965517
49,0.009100937672366244,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\DefaultLogAxisEditor.java,DefaultLogAxisEditor extends DefaultValueAxisEditor ,148,66,0.44594594594594594
55,0.00650210716435882,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\DefaultNumberAxisEditor.java,,151,54,0.3576158940397351
247,0.0014144781946639532,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\DefaultPlotEditor.java,,561,196,0.3493761140819964
93,0.004427577482605945,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\DefaultPolarPlotEditor.java,DefaultPolarPlotEditor extends DefaultPlotEditor,187,77,0.4117647058823529
106,0.003654262062793646,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\DefaultTitleEditor.java,,253,98,0.38735177865612647
161,0.002386311709851575,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\DefaultValueAxisEditor.java,,367,141,0.38419618528610355
87,0.004357711254262978,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,FontChooserPanel extends JPanel ,182,69,0.3791208791208791
35,0.018936877076411958,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\FontDisplayField.java,FontDisplayField extends JTextField ,86,57,0.6627906976744186
57,0.006616116562592923,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\LCBLayout.java,LCBLayout,236,89,0.3771186440677966
1,0.75,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\package-info.java,,4,3,0.75
23,0.024782608695652172,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\PaintSample.java,PaintSample extends JComponent ,100,57,0.57
35,0.018244406196213425,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\StrokeChooserPanel.java,StrokeChooserPanel extends JPanel ,83,53,0.6385542168674698
42,0.012067840834964124,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\swing\editor\StrokeSample.java,StrokeSample extends JComponent,146,74,0.5068493150684932
35,0.01461038961038961,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\AttributedStringUtils.java,AttributedStringUtils ,88,45,0.5113636363636364
27,0.026455026455026457,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\G2TextMeasurer.java,G2TextMeasurer,63,45,0.7142857142857143
1,0.75,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\package-info.java,,4,3,0.75
55,0.011786833855799372,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\TextAnchor.java,TextAnchor ,145,94,0.6482758620689655
98,0.00506452581032413,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\TextBlock.java,TextBlock,272,135,0.4963235294117647
13,0.06013986013986014,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\TextBlockAnchor.java,TextBlockAnchor ,55,43,0.7818181818181819
138,0.003335633770416379,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\TextBox.java,TextBox,378,174,0.4603174603174603
116,0.004567678847143592,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\TextFragment.java,TextFragment,268,142,0.5298507462686567
94,0.005462909718228867,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\TextLine.java,TextLine,222,114,0.5135135135135135
17,0.053475935828877004,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\TextMeasurer.java,TextMeasurer ,44,40,0.9090909090909091
368,0.001193475150836599,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\TextUtils.java,TextUtils ,699,307,0.43919885550786836
46,0.014546035805626597,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\format\HexNumberFormat.java,HexNumberFormat extends NumberFormat ,136,91,0.6691176470588235
43,0.016389811738648948,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\format\HMSNumberFormat.java,HMSNumberFormat extends NumberFormat ,105,74,0.7047619047619048
104,0.005414067914067914,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\format\LogFormat.java,LogFormat extends NumberFormat ,222,125,0.5630630630630631
1,0.75,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\format\package-info.java,,4,3,0.75
214,0.002536982110545265,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\text\format\RelativeDateFormat.java,RelativeDateFormat extends DateFormat ,501,272,0.5429141716566867
72,0.007847533632286996,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\title\CompositeTitle.java,CompositeTitle extends Title,223,126,0.5650224215246636
74,0.010266760266760266,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\title\DateTitle.java,DateTitle extends TextTitle,154,117,0.7597402597402597
130,0.0035897435897435897,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\title\ImageTitle.java,ImageTitle extends Title ,330,154,0.4666666666666667
1,0.75,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\title\package-info.java,,4,3,0.75
89,0.005240086662971734,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\title\ShortTextTitle.java,ShortTextTitle extends TextTitle ,223,104,0.4663677130044843
342,0.0012134502923976608,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\title\TextTitle.java,TextTitle extends Title,800,332,0.415
166,0.0032858707557502738,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\title\Title.java,Title extends AbstractBlock,396,216,0.5454545454545454
27,0.033992897006595635,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\urls\CategoryURLGenerator.java,CategoryURLGenerator ,73,67,0.9178082191780822
58,0.008765170487382007,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\urls\CustomCategoryURLGenerator.java,CustomCategoryURLGenerator,179,91,0.5083798882681564
68,0.00785755478662053,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\urls\CustomPieURLGenerator.java,CustomPieURLGenerator,204,109,0.5343137254901961
65,0.008290155440414507,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\urls\CustomXYURLGenerator.java,CustomXYURLGenerator,193,104,0.538860103626943
1,0.75,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\urls\package-info.java,,4,3,0.75
23,0.04008152173913043,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\urls\PieURLGenerator.java,PieURLGenerator ,64,59,0.921875
59,0.008900672284821514,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\urls\StandardCategoryURLGenerator.java,StandardCategoryURLGenerator,179,94,0.5251396648044693
52,0.010443199184921039,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\urls\StandardPieURLGenerator.java,StandardPieURLGenerator,151,82,0.543046357615894
48,0.012202380952380952,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\urls\StandardXYURLGenerator.java,StandardXYURLGenerator,140,82,0.5857142857142857
16,0.053125,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\urls\StandardXYZURLGenerator.java,StandardXYZURLGenerator extends StandardXYURLGenerator,60,51,0.85
63,0.008066614623991674,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\urls\TimeSeriesURLGenerator.java,TimeSeriesURLGenerator,183,93,0.5081967213114754
23,0.04018445322793149,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\urls\XYURLGenerator.java,XYURLGenerator ,66,61,0.9242424242424242
22,0.041728763040238454,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\urls\XYZURLGenerator.java,XYZURLGenerator extends XYURLGenerator ,61,56,0.9180327868852459
181,0.0021619024741772763,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\util\AttrStringUtils.java,AttrStringUtils ,299,117,0.391304347826087
89,0.004984965975629055,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\util\DefaultShadowGenerator.java,DefaultShadowGenerator,284,126,0.44366197183098594
45,0.01368888888888889,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\util\DirectionalGradientPaintTransformer.java,DirectionalGradientPaintTransformer,125,77,0.616
86,0.0054557478232117275,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\util\ExportUtils.java,ExportUtils ,211,99,0.46919431279620855
19,0.04591265397536395,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\util\GradientPaintTransformer.java,GradientPaintTransformer ,47,41,0.8723404255319149
13,0.06346153846153846,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\util\GradientPaintTransformType.java,GradientPaintTransformType ,40,33,0.825
1,0.75,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\util\package-info.java,,4,3,0.75
103,0.00618077396417339,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\util\PaintAlpha.java,PaintAlpha ,355,226,0.6366197183098592
18,0.049836601307189546,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\util\ShadowGenerator.java,ShadowGenerator ,68,61,0.8970588235294118
90,0.0054843304843304845,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\util\StandardGradientPaintTransformer.java,StandardGradientPaintTransformer ,156,77,0.4935897435897436
34,0.020960108181203516,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\chart\util\StringUtils.java,StringUtils ,87,62,0.7126436781609196
49,0.012938508736828063,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\ComparableObjectItem.java,ComparableObjectItem,153,97,0.6339869281045751
177,0.002877907747805098,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\ComparableObjectSeries.java,ComparableObjectSeries<K extends Comparable<K>> extends Series<K>,426,217,0.5093896713615024
93,0.005311044360280353,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\DataUtils.java,DataUtils ,247,122,0.4939271255060729
49,0.01273798109847966,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\DefaultKeyedValue.java,DefaultKeyedValue<K extends Comparable<K>> ,149,93,0.6241610738255033
128,0.003991374092009685,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\DefaultKeyedValues.java,DefaultKeyedValues<K extends Comparable<K>> ,413,211,0.5108958837772397
158,0.003145831772900906,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\DefaultKeyedValues2D.java,DefaultKeyedValues2D<R extends Comparable<R>, C extends Comparable<C>> ,507,252,0.4970414201183432
31,0.02964254577157803,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\DomainInfo.java,DomainInfo ,74,68,0.918918918918919
14,0.06231003039513678,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\DomainOrder.java,DomainOrder ,47,41,0.8723404255319149
14,0.06534954407294832,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\ItemKey.java,ItemKey ,47,43,0.9148936170212766
45,0.013004115226337447,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\KeyedObject.java,KeyedObject<K extends Comparable<K>>,135,79,0.5851851851851851
85,0.006199813258636788,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\KeyedObjects.java,KeyedObjects<K extends Comparable<K>>,315,166,0.526984126984127
127,0.00371544466032655,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\KeyedObjects2D.java,KeyedObjects2D<R extends Comparable<R>, C extends Comparable<C>> ,462,218,0.47186147186147187
14,0.06571428571428571,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\KeyedValue.java,KeyedValue<K extends Comparable<K>> extends Value ,50,46,0.92
56,0.007923368022705771,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\KeyedValueComparator.java,KeyedValueComparator,151,67,0.44370860927152317
13,0.0695266272189349,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\KeyedValueComparatorType.java,KeyedValueComparatorType ,52,47,0.9038461538461539
25,0.03640449438202247,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\KeyedValues.java,KeyedValues<K extends Comparable<K>> extends Values ,89,81,0.9101123595505618
21,0.042071197411003236,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\KeyedValues2D.java,KeyedValues2D<R extends Comparable<R>, C extends Comparable<C>> ,103,91,0.883495145631068
55,0.008897485493230174,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\KeyedValues2DItemKey.java,KeyedValues2DItemKey<R extends Comparable<R>, ,141,69,0.48936170212765956
38,0.01426463354648303,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\KeyedValuesItemKey.java,KeyedValuesItemKey<K extends Comparable<K>>,107,58,0.5420560747663551
93,0.004720692368214005,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\KeyToGroupMap.java,KeyToGroupMap<K extends Comparable<K>, G extends Comparable<G>> ,287,126,0.43902439024390244
146,0.003699276298785216,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\Range.java,,424,229,0.5400943396226415
30,0.030476190476190476,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\RangeInfo.java,RangeInfo ,70,64,0.9142857142857143
15,0.05911949685534591,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\RangeType.java,RangeType ,53,47,0.8867924528301887
15,0.05911949685534591,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\UnknownKeyException.java,UnknownKeyException extends IllegalArgumentException ,53,47,0.8867924528301887
15,0.06153846153846154,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\Value.java,Value ,52,48,0.9230769230769231
18,0.05084745762711865,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\Values.java,Values ,59,54,0.9152542372881356
17,0.053708439897698204,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\Values2D.java,Values2D ,69,63,0.9130434782608695
32,0.028365384615384615,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\category\CategoryDataset.java,CategoryDataset<R extends Comparable<R>, C extends Comparable<C>> ,65,59,0.9076923076923077
23,0.038569424964936885,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\category\CategoryRangeInfo.java,CategoryRangeInfo ,62,55,0.8870967741935484
129,0.0037732943169567225,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\category\CategoryToPieDataset.java,CategoryToPieDataset extends AbstractDataset,302,147,0.4867549668874172
129,0.005004891999698954,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\category\DefaultCategoryDataset.java,DefaultCategoryDataset<R extends Comparable<R>, C extends Comparable<C>> ,412,266,0.6456310679611651
312,0.0015636878844426014,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\category\DefaultIntervalCategoryDataset.java,DefaultIntervalCategoryDataset extends AbstractSeriesDataset,742,362,0.48787061994609165
32,0.028376436781609195,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\category\IntervalCategoryDataset.java,IntervalCategoryDataset<R extends Comparable<R>, ,87,79,0.9080459770114943
125,0.004528735632183908,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\category\SlidingCategoryDataset.java,SlidingCategoryDataset<R extends Comparable<R>, C extends Comparable<C>> ,348,197,0.5660919540229885
192,0.0025148809523809525,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\flow\DefaultFlowDataset.java,DefaultFlowDataset<K extends Comparable<K>> extends AbstractDataset ,350,169,0.4828571428571429
55,0.016112342941611235,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\flow\FlowDataset.java,FlowDataset<K extends Comparable<K>> extends Dataset ,123,109,0.8861788617886179
106,0.005106010503793036,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\flow\FlowDatasetUtils.java,FlowDatasetUtils ,194,105,0.5412371134020618
58,0.009946949602122016,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\flow\FlowKey.java,FlowKey<K extends Comparable<K>>,156,90,0.5769230769230769
49,0.012244897959183673,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\flow\NodeKey.java,NodeKey <K extends Comparable<K>>,140,84,0.6
4,0.1875,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\flow\package-info.java,,4,3,0.75
16,0.05787037037037037,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\function\Function2D.java,Function2D ,54,50,0.9259259259259259
33,0.019784623090408217,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\function\LineFunction2D.java,LineFunction2D,121,79,0.6528925619834711
37,0.016551435156086317,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\function\NormalDistributionFunction2D.java,NormalDistributionFunction2D,129,79,0.6124031007751938
35,0.019291819291819293,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\function\PolynomialFunction2D.java,PolynomialFunction2D,117,79,0.6752136752136753
35,0.018654073199527745,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\function\PowerFunction2D.java,PowerFunction2D,121,79,0.6528925619834711
52,0.017427884615384616,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\gantt\GanttCategoryDataset.java,GanttCategoryDataset<R extends Comparable<R>, C extends Comparable<C>> ,160,145,0.90625
210,0.0025854750328008027,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\gantt\SlidingGanttCategoryDataset.java,SlidingGanttCategoryDataset extends AbstractDataset,617,335,0.5429497568881686
66,0.008667460632526134,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\gantt\Task.java,Task,229,131,0.5720524017467249
65,0.008779264214046822,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\gantt\TaskSeries.java,TaskSeries<K extends Comparable<K>> extends Series<K> ,184,105,0.5706521739130435
193,0.0026111370314891667,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\gantt\TaskSeriesCollection.java,TaskSeriesCollection<R extends Comparable<R>, C extends Comparable<C>>  ,633,319,0.5039494470774092
190,0.0028622117090479006,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\gantt\XYTaskDataset.java,XYTaskDataset extends AbstractXYDataset,445,242,0.5438202247191011
121,0.005684155416775738,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\AbstractDataset.java,AbstractDataset,221,152,0.6877828054298643
32,0.0225,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\AbstractSeriesDataset.java,AbstractSeriesDataset<S extends Comparable<S>> ,100,72,0.72
21,0.04344193817878028,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\Dataset.java,Dataset ,57,52,0.9122807017543859
31,0.027822580645161292,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\DatasetChangeEvent.java,DatasetChangeEvent extends java.util.EventObject ,80,69,0.8625
18,0.050682261208576995,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\DatasetChangeListener.java,DatasetChangeListener extends EventListener ,57,52,0.9122807017543859
1181,3.1743651087766096E-4,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\DatasetUtils.java,DatasetUtils ,2326,872,0.3748925193465176
131,0.004251933262053361,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\DefaultHeatMapDataset.java,DefaultHeatMapDataset extends AbstractDataset,307,171,0.5570032573289903
80,0.007113259668508287,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\DefaultKeyedValueDataset.java,DefaultKeyedValueDataset extends AbstractDataset,181,103,0.569060773480663
29,0.029643073200241985,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\DefaultKeyedValues2DDataset.java,DefaultKeyedValues2DDataset<R extends Comparable<R>, C extends Comparable<C>> ,57,49,0.8596491228070176
21,0.042443064182194616,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\DefaultKeyedValuesDataset.java,DefaultKeyedValuesDataset<K extends Comparable<K>> ,46,41,0.8913043478260869
117,0.005186420047101162,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\DefaultPieDataset.java,DefaultPieDataset<K extends Comparable<K>> extends AbstractDataset,323,196,0.6068111455108359
58,0.011584051724137932,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\DefaultValueDataset.java,DefaultValueDataset extends AbstractDataset,128,86,0.671875
52,0.01745771958537916,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\HeatMapDataset.java,HeatMapDataset ,141,128,0.9078014184397163
51,0.011369253583786456,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\HeatMapUtils.java,HeatMapUtils ,119,69,0.5798319327731093
17,0.053817271589486855,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\KeyedValueDataset.java,KeyedValueDataset extends KeyedValue, Dataset ,47,43,0.9148936170212766
20,0.045744680851063826,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\KeyedValues2DDataset.java,KeyedValues2DDataset<R extends Comparable<R>, C extends Comparable<C>> extends CategoryDataset<R, C> ,47,43,0.9148936170212766
15,0.06046511627906977,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\KeyedValuesDataset.java,KeyedValuesDataset<K extends Comparable<K>> ,43,39,0.9069767441860465
20,0.044897959183673466,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\PieDataset.java,PieDataset<K extends Comparable<K>> extends KeyedValues<K>, ,49,44,0.8979591836734694
98,0.006556468741342691,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\Series.java,Series<K extends Comparable<K>> ,221,142,0.6425339366515838
19,0.04446460980036298,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\SeriesChangeEvent.java,SeriesChangeEvent extends EventObject,58,49,0.8448275862068966
15,0.06049382716049383,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\SeriesChangeListener.java,SeriesChangeListener extends EventListener ,54,49,0.9074074074074074
21,0.040903540903540904,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\SeriesDataset.java,SeriesDataset<S extends Comparable<S>> extends Dataset ,78,67,0.8589743589743589
22,0.03918495297805642,C:\Users\guomu\Documents\GitHub\IFT3913_Dev1\codeP4\src\main\java\org\jfree\data\general\SeriesException.java,SeriesException extends RuntimeException,58,50,0.8620689655172413
